oracle_calls,scaffold,smiles,reward,penalized_reward,hydroxypyridine_raw_values,hydroxypyridine_reward,activation_energy_raw_values,activation_energy_reward
329,c1ccncc1,n1ccc(CNCCC)c(O)c1O,0.54559404,0.54559404,1.0,1.0,28.411489178271907,0.54559404
329,c1cc(CNCc2cc[nH]n2)ccn1,Oc1cn(C)nc1CNCc1cc(O)ncc1[N+](=O)[O-],0.3161172,0.3161172,1.0,1.0,36.702671457557095,0.3161172
329,c1ccncc1,n1c(O)c(NC(=O)O)c(N)cc1,0.31407365,0.31407365,1.0,1.0,36.784919124310356,0.31407365
344,c1ccncc1,c1cnc(O)c([N+](=O)[O-])c1S(O)=O,0.44067854,0.44067854,1.0,1.0,32.070791850980214,0.44067854
344,c1ccncc1,c1(CN)c(O)nccc1[N+](=O)[O-],0.44519952,0.44519952,1.0,1.0,31.91164289817135,0.44519952
344,c1cnc2cnccc2c1,c1(O)cnc(O)c2c1cccn2,0.4789162,0.4789162,1.0,1.0,30.732960477565953,0.4789162
344,c1ccc(CNCc2cccnc2)cc1,C(NCc1cnc(O)cc1[N+]([O-])=O)c1ccc(O)cc1[N+](=O)[O-],0.3665346,0.3665346,1.0,1.0,34.752158658940665,0.3665346
344,O=C(Nc1cccnc1)c1cc[nH]n1,Nc1cn(C)nc1C(=O)Nc1cc(O)c(O)nc1,0.37840414,0.37840414,1.0,1.0,34.31104459905443,0.37840414
344,O=S(=O)(Nc1cccnc1)c1ccccc1,O=S(Nc1c(O)ccnc1O)(=O)c1cc(C#N)c(O)c(O)c1,0.2704088,0.2704088,1.0,1.0,38.62117499788821,0.2704088
344,c1ccncc1,c1(OC)c(O)c(O)ncc1[N+](=O)[O-],0.48796767,0.48796767,1.0,1.0,30.418126424246307,0.48796767
344,O=C(CNCc1ccccc1)Nc1cccnc1,C(c1c(O)cc(O)cc1O)N(C)CC(=O)Nc1c(O)ccnc1O,0.4605431,0.4605431,1.0,1.0,31.373729226814778,0.4605431
344,c1ccncc1,c1cnc(O)c(N)c1,0.3937313,0.3937313,1.0,1.0,33.74930439296702,0.3937313
344,c1ccncc1,C(=O)(Nc1c(O)c([N+]([O-])=O)cnc1O)OCCCC,0.5741613,0.5741613,1.0,1.0,27.404223520696213,0.5741613
344,c1ccc(NCc2ccc(Oc3cccnc3)cc2)cc1,n1cccc(Oc2ccc(CNc3c(O)c(O)c(O)c(CO)c3O)cc2C#N)c1O,0.33230424,0.33230424,1.0,1.0,36.060854767475675,0.33230424
344,c1ccncc1,OCCNCc1cc(O)ncc1,0.33246535,0.33246535,1.0,1.0,36.05454829727013,0.33246535
344,c1ccncc1,Oc1c(O)cc(O)nc1,0.39332214,0.39332214,1.0,1.0,33.76419519279246,0.39332214
344,c1ccncc1,Cc1nc(O)c(C(=O)O)c(O)c1,0.13674825,0.13674825,1.0,1.0,46.004313417624324,0.13674825
344,O=C(Nc1cccnc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,c1(NC(C2CCN(S(=O)(=O)c3ccc(O)cc3)CC2)=O)c(O)ccnc1O,0.7148892,0.7148892,1.0,1.0,22.015498462376012,0.7148892
352,c1ccncc1,c1(O)c(N)c(OCCOC)ccn1,0.37346318,0.37346318,1.0,1.0,34.49397616093623,0.37346318
352,c1ccncc1,c1(N)c([N+]([O-])=O)c(O)ncc1,0.335654,0.335654,1.0,1.0,35.93005041761466,0.335654
352,c1ccc(Oc2ccncc2)cc1,c1(O)c(Oc2c(O)c(O)ccc2C(=O)O)c(O)cnc1O,0.564139,0.564139,1.0,1.0,27.75923700566067,0.564139
352,c1ccncc1,c1(O)c(O)nccc1C(O)=O,0.37741974,0.37741974,1.0,1.0,34.34741504816634,0.37741974
352,c1ccc(-c2cccnc2)cc1,Oc1c(O)cc(-c2cc([N+](=O)[O-])cnc2O)cc1[N+](=O)[O-],0.3687622,0.3687622,1.0,1.0,34.6689320773982,0.3687622
352,c1ccncc1,c1(O)c(O)ncc([N+](=O)[O-])c1C,0.40643647,0.40643647,1.0,1.0,33.28949055075366,0.40643647
352,c1ccncc1,n1c(O)c(C)cc(F)c1,0.3964156,0.3964156,1.0,1.0,33.651745495032664,0.3964156
352,c1ccc(CNCc2ccc(Oc3cccnc3)cc2)cc1,c1(O)cc(O)c(CNCc2ccc(Oc3cccnc3O)c(C#N)c2)cc1,0.3721638,0.3721638,1.0,1.0,34.54224418966202,0.3721638
360,c1ccncc1,n1c(O)c(CNCCC)ccc1,0.42209467,0.42209467,1.0,1.0,32.728936337572264,0.42209467
360,c1ccncc1,c1c([N+]([O-])=O)c(O)c(N=O)c(O)n1,0.6729309,0.6729309,1.0,1.0,23.733380948745864,0.6729309
360,c1ccncc1,O(C(C)C)c1ccnc(O)c1[N+](=O)[O-],0.31557032,0.31557032,1.0,1.0,36.724653114428676,0.31557032
360,O=C(CSc1nnc(NC(=O)c2ccccc2)s1)Nc1cccnc1,c1(NC(=O)CSc2nnc(NC(=O)c3ccc(OCC)cc3)s2)cccnc1O,0.49199513,0.49199513,1.0,1.0,30.27814161076476,0.49199513
360,N=C(NCc1cccnc1)Nc1ccccc1,c1(C(OCC)=O)cc(NC(NCc2cc(O)c(O)nc2)=NC)ccc1,0.6241822,0.6241822,1.0,1.0,25.59331902988141,0.6241822
360,c1ccncc1,Oc1c(OC)c(OC)cnc1O,0.42432445,0.42432445,1.0,1.0,32.649594039670156,0.42432445
360,c1ccncc1,c1(OC)ccnc(O)c1C(=O)NCCC,0.47214445,0.47214445,1.0,1.0,30.96880363830021,0.47214445
360,c1ccncc1,c1(N)c(O)c(O)ncc1[N+](=O)[O-],0.5180424,0.5180424,1.0,1.0,29.372871343106517,0.5180424
365,c1cncc(CNCc2cccnc2)c1,Oc1c(CN(Cc2cnccc2)C)c(O)ncc1O,0.44078892,0.44078892,1.0,1.0,32.06690129224906,0.44078892
365,O=C(Nc1cccnc1)c1cc[nH]n1,c1(O)c(C)n(C)nc1C(Nc1c(O)nccc1)=O,0.6551535,0.6551535,1.0,1.0,24.425655675633788,0.6551535
365,c1ccc(Oc2ccncc2)cc1,c1(O)c(Oc2ccnc(O)c2N)cccc1[N+]([O-])=O,0.49044287,0.49044287,1.0,1.0,30.33208860024146,0.49044287
365,c1ccc(Nc2ccccn2)nc1,c1(Nc2c(O)c(O)c([N+](=O)[O-])cn2)ccc(O)c(O)n1,0.17199211,0.17199211,1.0,1.0,43.650519105326566,0.17199211
365,c1ccncc1,c1c(CO)ccnc1O,0.46354228,0.46354228,1.0,1.0,31.268922594457234,0.46354228
375,c1ccncc1,CCOCCCNC(=NC)NCc1c(O)c(O)ncc1,0.24421349,0.24421349,1.0,1.0,39.81258958571018,0.24421349
375,O=C(COc1ccnc2ccccc12)Nc1cccnc1,n1ccc(O[C@@H](C)C(=O)Nc2c(O)nccc2)c2c1c(C)c(O)c(O)c2O,0.56323624,0.56323624,1.0,1.0,27.79112076202295,0.56323624
375,c1ccncc1,[N+](c1cc(S(O)=O)cnc1O)(=O)[O-],0.54400486,0.54400486,1.0,1.0,28.46714926862524,0.54400486
375,O=S(=O)(Nc1cccnc1)c1ccccc1,n1c(O)c(NS(=O)(c2cc(C(=O)O)c(O)cc2)=O)ccc1,0.5512115,0.5512115,1.0,1.0,28.214470028704426,0.5512115
375,c1cncc(C2COc3ccccc32)c1,C(COc1c2c(c(O)c(C#N)c1O)OCC2c1c(O)ccnc1O)CO,0.39191684,0.39191684,1.0,1.0,33.815381140582225,0.39191684
375,c1ccncc1,COCCOc1c(CN)c([N+]([O-])=O)cnc1O,0.49087295,0.49087295,1.0,1.0,30.31714132457206,0.49087295
375,O=C(Nc1cccnc1)c1ccccc1,c1cc(C(Nc2cccnc2O)=O)ccc1S(=O)(=O)N(C)C,0.43552166,0.43552166,1.0,1.0,32.25275077318145,0.43552166
375,O=C(Nc1ccncc1)c1cccs1,n1cc(O)c(NC(c2sc(C#CCN)c(O)c2)=O)c(O)c1O,0.8615954,0.8615954,1.0,1.0,14.11694258590379,0.8615954
375,c1ccncc1,c1(OC)c(O)ncc(C#CCCl)c1,0.3901968,0.3901968,1.0,1.0,33.8781195378001,0.3901968
375,N=C(NCc1ccncc1)Nc1ccccc1,C(c1c(O)c(O)ncc1)NC(=NC)Nc1cccc(C(=O)OCC)c1,0.59608746,0.59608746,1.0,1.0,26.619548023762853,0.59608746
382,c1ccncc1,c1nc(O)c(CN)c(O)c1,0.49017134,0.49017134,1.0,1.0,30.341526342736433,0.49017134
382,O=c1[nH]c(SCCCNCc2ccncc2)nc2ccccc12,c1cnc(O)cc1CNCCCSc1n(C)c(=O)c2c(cc(O)cc2O)n1,0.31331635,0.31331635,1.0,1.0,36.81547256062023,0.31331635
382,O=C(NCc1ccncc1)c1cccs1,O=C(NCc1cc(O)ncc1)c1cc(O)c(C#CCN)s1,0.33053583,0.33053583,1.0,1.0,36.13017573908161,0.33053583
382,c1ccncc1,c1c(N)cnc(O)c1O,0.4546051,0.4546051,1.0,1.0,31.581535264246625,0.4546051
382,c1ccncc1,CCCCC(NC(NCc1ccnc(O)c1O)=NC)C,0.43196312,0.43196312,1.0,1.0,32.3785977981974,0.43196312
382,c1ccncc1,c1([N+](=O)[O-])c(C#N)c(O)c(O)nc1,0.4823369,0.4823369,1.0,1.0,30.61393448052227,0.4823369
382,O=C(Nc1ccccc1)c1ccncc1,FC(F)(c1cc(NC(c2cc(O)ncc2)=O)c(O)c(N)c1)F,0.4296238,0.4296238,1.0,1.0,32.46146042425937,0.4296238
390,O=C(CCc1cnoc1)Nc1cccnc1,o1nc(C)c(CCC(=O)Nc2c(O)ccnc2O)c1C,0.4661489,0.4661489,1.0,1.0,31.177908620348294,0.4661489
390,c1ccncc1,C(c1cnc(O)c(O)c1[N+](=O)[O-])Cl,0.46949744,0.46949744,1.0,1.0,31.061085181558003,0.46949744
390,O=C(COc1ccccc1)Nc1cccnc1,Oc1c(NC(=O)[C@H](C)Oc2ccc(O)cc2)c(O)ncc1C#N,0.6140628,0.6140628,1.0,1.0,25.96607848274255,0.6140628
390,c1ccncc1,N(Cc1cc(O)ncc1)C,0.42022797,0.42022797,1.0,1.0,32.795446066733646,0.42022797
390,N=C(NCc1ccncc1)Nc1ccccc1,C(c1cc(O)ncc1)NC(Nc1cccc(C(OCC)=O)c1)=NC,0.4264909,0.4264909,1.0,1.0,32.572611177380644,0.4264909
390,c1ccncc1,C(N)CCNC(c1cc(O)c(O)nc1)=O,0.43193918,0.43193918,1.0,1.0,32.37944493599059,0.43193918
390,N=C(NCc1ccccc1)Nc1cccnc1,CN=C(Nc1c(O)c(O)c(O)nc1)NCc1ccc(O)cc1O,0.7591996,0.7591996,1.0,1.0,20.026023600514925,0.7591996
390,c1ccc(Nc2ccncc2)nc1,c1(O)cc(Nc2c(C#N)c(O)c(O)c(CC)n2)ccn1,0.5231488,0.5231488,1.0,1.0,29.19515438495315,0.5231488
395,O=C(CN1CCN(c2ccccc2)CC1)Nc1cccnc1,c1(N2CCN(CC(=O)Nc3c(O)ccnc3O)CC2)cccc(OC)c1O,0.4757083,0.4757083,1.0,1.0,30.8446446137531,0.4757083
395,c1ccncc1,c1(CN)cnc(O)c(O)c1,0.36192268,0.36192268,1.0,1.0,34.925150470751284,0.36192268
395,O=S(=O)(NCc1ccncc1)c1ccccc1,c1c(C(O)=O)cc(S(=O)(=O)NCc2cc(O)ncc2)c(O)c1O,0.455951,0.455951,1.0,1.0,31.53439675256059,0.455951
395,c1ccncc1,c1(O)ncc(O)c(C#N)c1C(F)F,0.47195792,0.47195792,1.0,1.0,30.97530463645435,0.47195792
395,c1ccc(SCCNCc2ccncc2)cc1,c1(O)cc(CNCCSc2ccc(O)cc2)ccn1,0.54696137,0.54696137,1.0,1.0,28.363572554827154,0.54696137
403,c1ccncc1,Oc1c(C(=O)O)cnc(O)c1,0.40650305,0.40650305,1.0,1.0,33.287093464560584,0.40650305
403,c1ccncc1,C(N(CCCO)C)c1c(O)c(O)ncc1,0.446116,0.446116,1.0,1.0,31.879420286682876,0.446116
403,O=C(NCC(=O)N(Cc1ccncc1)c1ccccc1)c1ccccc1,Oc1cc(N(C(CNC(=O)c2cccc(C(F)(F)F)c2)=O)Cc2ccnc(O)c2)ccc1O,0.489093,0.489093,1.0,1.0,30.37900748363353,0.489093
403,O=c1cccc[nH]1,C(\CC)=C(C(=O)O)/C=C/c1cc(O)n(CCCO)c(=O)c1,0.0,0.0,1.0,1.0,1000.0,0.0
403,c1ccc(CNCc2cccnc2)cc1,Oc1c(O)ncc(CN[C@H](C)c2c(O)c(C)c(O)c(O)c2)c1,0.40359822,0.40359822,1.0,1.0,33.39179342030763,0.40359822
403,c1ccc(Oc2cccnc2)cc1,Oc1c(C#N)ccc(Oc2cc([N+](=O)[O-])cnc2O)c1O,0.45475093,0.45475093,1.0,1.0,31.57642733712424,0.45475093
403,c1ccncc1,[N+](=O)(c1cnc(O)cc1Cl)[O-],0.4001576,0.4001576,1.0,1.0,33.51612187240446,0.4001576
403,N=C(NCc1ccccc1)NCc1cccnc1,C(NC(=NC)NCc1cc(O)c(O)nc1)c1c(C)c(O)c(O)cc1,0.4316322,0.4316322,1.0,1.0,32.39031340007996,0.4316322
413,c1cncc(CNCc2ccncc2)c1,c1(CN(C)Cc2ccncc2)cnc(O)c(O)c1,0.427028,0.427028,1.0,1.0,32.55354116447777,0.427028
413,c1ccc2c(Sc3ccncc3)ccnc2c1,S(c1ccnc(O)c1O)c1c2c(O)c(O)c(O)c(C)c2ncc1,0.3673005,0.3673005,1.0,1.0,34.72351912654682,0.3673005
413,c1ccncc1,CC(NCc1cc(O)ncc1)(C)C,0.41132736,0.41132736,1.0,1.0,33.11372514707004,0.41132736
413,c1cncc([C@@H]2COc3ccccc32)c1,c1(O)c(O)c(C#N)c(O)c2c1OC[C@H]2c1c(O)ccnc1O,0.4532418,0.4532418,1.0,1.0,31.62930756050486,0.4532418
413,c1ccc(SCCNCc2cccnc2)cc1,Oc1cc(CNCCSc2ccc(O)cc2)cnc1O,0.4796412,0.4796412,1.0,1.0,30.707728321608382,0.4796412
413,c1ccc(NCc2ccncc2)cc1,C(Nc1ccccc1OC(F)(F)F)c1cc(O)ncc1,0.35228583,0.35228583,1.0,1.0,35.2897648506518,0.35228583
413,c1ccncc1,c1nc(O)c(O)cc1CNCC,0.40261608,0.40261608,1.0,1.0,33.42724770559185,0.40261608
413,c1ccncc1,c1(O)c(NC(=O)NCCCOC(C)C)c(O)cnc1O,0.2177614,0.2177614,1.0,1.0,41.107166731096584,0.2177614
413,c1ccncc1,c1([N+]([O-])=O)c(N)cnc(O)c1O,0.45727926,0.45727926,1.0,1.0,31.487898300528634,0.45727926
413,O=C(COc1ccccc1)Nc1cccnc1,c1c(O)ccc(O[C@@H](C)C(=O)Nc2c(O)ncc(N)c2O)c1,0.5073264,0.5073264,1.0,1.0,29.74543626805473,0.5073264
417,c1ccncc1,C(=O)(O)CN(C(=O)NCCCOC)Cc1cc(O)c(O)nc1,0.4275902,0.4275902,1.0,1.0,32.53358636321014,0.4275902
417,O=C(Nc1ccncc1)c1cc[nH]n1,c1(O)c(NC(=O)c2c(O)c(C)n(C)n2)c(O)c(O)nc1,0.55308086,0.55308086,1.0,1.0,28.148807437327324,0.55308086
417,c1ccncc1,c1(F)c(S(O)=O)c(O)ncc1S(O)=O,0.60082203,0.60082203,1.0,1.0,26.44841363998863,0.60082203
417,N=C(NCc1ccncc1)NCc1cccs1,s1c(CN(C)C(NCc2c(O)c(O)ncc2)=NC)ccc1,0.4861146,0.4861146,1.0,1.0,30.482552821941937,0.4861146
423,O=C(Nc1cccnc1)c1cccs1,C(Nc1c(O)ncc([N+](=O)[O-])c1O)(=O)c1sc(C#CCN)c(O)c1,0.6426284,0.6426284,1.0,1.0,24.90320293559344,0.6426284
423,c1ccncc1,n1cc([N+](=O)[O-])c(N)c(Cl)c1O,0.490416,0.490416,1.0,1.0,30.333023589368295,0.490416
423,c1ccncc1,c1(O)c(OCC)c(O)ncc1,0.38842288,0.38842288,1.0,1.0,33.942928716284285,0.38842288
423,c1ccncc1,CN=C(N(C)Cc1cnc(O)c(O)c1)C,0.38900277,0.38900277,1.0,1.0,33.921731446253304,0.38900277
423,N=C(NCc1ccccc1)NCc1cccnc1,[N+](=O)([O-])c1c(CNC(=NC)NCc2cc(O)ccc2)c(O)ncc1,0.40442714,0.40442714,1.0,1.0,33.36189259386911,0.40442714
423,c1ccncc1,O=C=NCc1cnc(O)c(O)c1,0.5885659,0.5885659,1.0,1.0,26.890105008594176,0.5885659
427,N=C(NCc1ccncc1)Nc1ccccc1,c1(O)c(O)c(NC(=NC)NCc2c(O)c(O)ncc2)c(O)c(CC)c1O,0.26523778,0.26523778,1.0,1.0,38.850228506113126,0.26523778
427,c1ccncc1,C(OC)c1ccnc(O)c1S(=O)O,0.46671385,0.46671385,1.0,1.0,31.158192272664866,0.46671385
427,c1ccncc1,n1cc(O)c(C#N)c(Cl)c1O,0.5574776,0.5574776,1.0,1.0,27.994157727449693,0.5574776
427,O=C(NCCc1ccccc1)Nc1cccnc1,c1(C#N)c(O)c(NC(=O)NC[C@@H](c2ccc(SC)cc2)O)c(O)nc1,0.6772765,0.6772765,1.0,1.0,23.561292750572402,0.6772765
431,O=S(=O)(NCc1ccncc1)c1ccccc1,c1cnc(O)c(O)c1CNS(c1cc(C(=O)O)c(O)cc1)(=O)=O,0.3014942,0.3014942,1.0,1.0,37.297820268039,0.3014942
431,O=S(=O)(Nc1ccccc1)c1cccnc1,Oc1ccc(OC)c(O)c1NS(=O)(c1cnc(O)c(O)c1)=O,0.41871202,0.41871202,1.0,1.0,32.849518558106624,0.41871202
431,c1ccc(CNCc2ccncc2)cc1,c1c(C(O)=O)c(OC)cc(O)c1CNCc1ccnc(O)c1,0.26662552,0.26662552,1.0,1.0,38.788481573857126,0.26662552
431,c1ccncc1,O(CCOC)c1ccnc(O)c1,0.37430355,0.37430355,1.0,1.0,34.46279521517171,0.37430355
436,c1cncc(C(c2cccnc2)n2cnc3ccccc32)c1,c1c(C(n2cnc3cc(O)c(O)cc23)c2cncc(O)c2)cnc(O)c1O,0.58916664,0.58916664,1.0,1.0,26.86855005817351,0.58916664
436,c1ccc(CNCc2ccncc2)cc1,Oc1nccc(CNCc2c(O)cc(O)cc2)c1O,0.44132876,0.44132876,1.0,1.0,32.04788148009043,0.44132876
436,c1ccncc1,O=CNCc1c(O)c(O)ncc1,0.32083133,0.32083133,1.0,1.0,36.51401700927095,0.32083133
436,O=C(CCCNS(=O)(=O)c1ccccc1)Nc1cccnc1,C(CNS(=O)(=O)c1ccc(O)cc1)CC(=O)Nc1c(O)ncc(C#N)c1O,0.42208323,0.42208323,1.0,1.0,32.72934421872402,0.42208323
436,c1ccncc1,[N+]([O-])(=O)c1c(O)c(O)ncc1CCN,0.55205774,0.55205774,1.0,1.0,28.18475118000615,0.55205774
439,O=C(CCCSc1cc(=O)cco1)Nc1cccnc1,n1c(O)c(NC(CCCSc2oc(O)cc(=O)c2O)=O)c(O)c([N+](=O)[O-])c1,0.46269876,0.46269876,1.0,1.0,31.298390439358496,0.46269876
439,O=C(CCCSc1nc(=O)cco1)Nc1cccnc1,n1c(SCCCC(=O)Nc2c(O)ccnc2O)oc(O)cc1=O,0.5049156,0.5049156,1.0,1.0,29.829208782844667,0.5049156
439,c1ccncc1,C(#CCN)c1c(OC)ccnc1O,0.338104,0.338104,1.0,1.0,35.83478820435367,0.338104
445,c1ccncc1,c1(O)c(O)ncc(N=O)c1O,0.56765723,0.56765723,1.0,1.0,27.634839527502606,0.56765723
445,N=C(NCc1cccnc1)Nc1ccccc1,c1cnc(O)c(CNC(=NC)Nc2c(O)c(CC)c(O)c(O)c2O)c1,0.44452527,0.44452527,1.0,1.0,31.93535648119197,0.44452527
445,c1cncc(C2COc3ccccc32)c1,c1(O)c(O)c(C#N)c(O)c2c1OCC2c1c(O)nccc1,0.57810175,0.57810175,1.0,1.0,27.264069279664945,0.57810175
445,O=S(=O)(Nc1ccncc1)c1ccccc1,c1(C(O)=O)c(OC)ccc(S(=O)(Nc2c(O)c(O)ncc2)=O)c1,0.55111784,0.55111784,1.0,1.0,28.21775817833522,0.55111784
445,N=C(NCc1ccccc1)Nc1cccnc1,c1c(CNC(Nc2cnc(O)c(O)c2O)=NC)cc(O)c(O)c1O,0.43107486,0.43107486,1.0,1.0,32.41004857305363,0.43107486
445,O=C(COc1ccccc1)NCc1ccncc1,C(NC(=O)[C@@H](Oc1ccc(O)cc1)C)c1ccnc(O)c1,0.27763686,0.27763686,1.0,1.0,38.30556910790957,0.27763686
448,O=C(CCCSc1ccccc1)Nc1cccnc1,S(CCCC(Nc1c(O)ccnc1O)=O)c1ccc(O)cc1,0.33637512,0.33637512,1.0,1.0,35.9019756437407,0.33637512
448,N=C(NCc1ccccc1)NCc1ccncc1,C(c1ccc(O)c(O)c1)NC(NCc1c(O)c(O)ncc1)=NC,0.6831185,0.6831185,1.0,1.0,23.328016103607695,0.6831185
448,O=C(Nc1cccnc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,Oc1ncc([N+]([O-])=O)c(O)c1NC(=O)C1CCN(S(c2ccc(O)cc2)(=O)=O)CC1,0.5000257,0.5000257,1.0,1.0,29.9991069729285,0.5000257
453,O=C(Nc1cccnc1)c1cc[nH]n1,C(#N)c1cnc(O)c(NC(c2nn(C)c(C)c2O)=O)c1O,0.506458,0.506458,1.0,1.0,29.775613198640094,0.506458
453,c1ccncc1,O=C(O)c1c(O)ncc([N+]([O-])=O)c1Cl,0.0,0.0,1.0,1.0,1000.0,0.0
453,O=C(Nc1cccnc1)c1cccs1,c1(O)ncc(O)cc1NC(=O)c1sc(C#CCN)c(O)c1,0.4925937,0.4925937,1.0,1.0,30.257339671695018,0.4925937
453,O=S(=O)(Nc1ccccc1)c1ccncc1,n1ccc(S(=O)(=O)Nc2c(O)cc(O)c(CN(C)C)c2)c(O)c1O,0.4205716,0.4205716,1.0,1.0,32.783197081811956,0.4205716
453,N=C(NCc1ccncc1)NCc1ccns1,n1c(O)c(Cl)c(CNC(=NC)NCc2ccnc(O)c2O)s1,0.25972888,0.25972888,1.0,1.0,39.097410763032194,0.25972888
459,c1ccncc1,c1(S(=O)(O)=O)ccnc(O)c1O,0.5966474,0.5966474,1.0,1.0,26.59934221869375,0.5966474
459,N=C(NCc1ccncc1)Nc1ccccc1,Cc1c(CNC(Nc2cccc(C(OCC)=O)c2)=NC)ccnc1O,0.20378304,0.20378304,1.0,1.0,41.83726772906293,0.20378304
459,O=C(CCC[C@@H]1COCc2cc(=O)ccn21)Nc1cccnc1,n12c(c(O)c(=O)c(O)c1)COC[C@H]2CCCC(Nc1c(O)ncc(C#N)c1O)=O,0.8370694,0.8370694,1.0,1.0,15.784825117416643,0.8370694
459,c1ccc(CCNCc2ccncc2)cc1,c1cnc(O)c(O)c1CNCCc1ccc(O)cc1,0.5055168,0.5055168,1.0,1.0,29.808318992432365,0.5055168
459,C(=Nc1ccccc1)NCc1ccncc1,C(NC(NCc1c(O)c(O)ncc1)=Nc1c(O)c(O)c(O)c(CC)c1O)(N)=NC,0.8034616,0.8034616,1.0,1.0,17.769643858960546,0.8034616
459,O=C(Nc1cccnc1)c1cccs1,Oc1ncccc1NC(=O)c1cc(O)c(C#CCN)s1,0.20717567,0.20717567,1.0,1.0,41.656764628854965,0.20717567
464,N=c1[nH]c(=O)cc(SCCCC(=O)Nc2ccncc2)s1,c1nc(O)c(O)c(NC(CCCSc2sc(=N)n(O)c(=O)c2)=O)c1O,0.8011016,0.8011016,1.0,1.0,17.898873160049565,0.8011016
464,O=C(Nc1cccnc1)c1ccns1,Oc1c(C(=O)Nc2c(O)nccc2O)snc1O,0.58771014,0.58771014,1.0,1.0,26.920790221873297,0.58771014
464,c1ccncc1,O=[N+](c1cnc(O)c(OC(F)(F)F)c1Cl)[O-],0.6248505,0.6248505,1.0,1.0,25.568563781127917,0.6248505
464,c1ccncc1,c1(O)c(S(=O)O)c(O)ncc1S(O)=O,0.31394792,0.31394792,1.0,1.0,36.78998940086119,0.31394792
464,O=C(CCCSc1ccccc1)Nc1cccnc1,c1(SCCCC(=O)Nc2c(O)nccc2O)c(O)ccc(O)c1O,0.39450812,0.39450812,1.0,1.0,33.72104764136619,0.39450812
469,O=C(CCCc1c[nH]c(=O)[nH]c1=O)Nc1ccncc1,c1(=O)n(C)c(=O)n(C)c(N)c1CCCC(Nc1c(O)cnc(O)c1O)=O,0.25546736,0.25546736,1.0,1.0,39.29096606031052,0.25546736
469,O=C(Nc1cccnc1)c1cccs1,c1nc(O)c(NC(=O)c2cc(O)c(C#CCN)s2)c(O)c1S(=O)O,0.049427897,0.049427897,1.0,1.0,55.680258503888524,0.049427897
469,c1ccncc1,OC(=O)CCc1c(O)c([N+](=O)[O-])c(O)nc1,0.48453686,0.48453686,1.0,1.0,30.53741597526415,0.48453686
469,c1ccncc1,C(c1c([N+]([O-])=O)cnc(O)c1O)CNC,0.62461305,0.62461305,1.0,1.0,25.577361463950975,0.62461305
469,c1ccc(CNCc2ccc(Oc3cccnc3)cc2)cc1,Oc1c(Oc2c(O)ncc([N+](=O)[O-])c2)c(N)cc(CNCc2c(O)cc(O)c(CO)c2)c1O,0.38963535,0.38963535,1.0,1.0,33.89862027232412,0.38963535
477,O=C(CCCNS(=O)(=O)c1ccccc1)Nc1ccncc1,c1cc(OC)ccc1S(N(C)CCCC(=O)Nc1c(O)cnc(O)c1O)(=O)=O,0.5854352,0.5854352,1.0,1.0,27.002272327076202,0.5854352
477,c1ccc(Oc2cccnc2)cc1,c1cc(CN)c(Oc2c(O)nccc2)c(O)c1O,0.4948965,0.4948965,1.0,1.0,30.177319663576185,0.4948965
477,c1ccncc1,C(c1c(O)c(O)ncc1[N+](=O)[O-])NCCC,0.5558824,0.5558824,1.0,1.0,28.050301000088986,0.5558824
477,c1ccc(CNCc2cccnc2)cc1,O(c1cc([N+](=O)[O-])c(CNCc2c(O)cc(O)c(CO)c2)c(O)n1)C,0.20517257,0.20517257,1.0,1.0,41.76307100884585,0.20517257
477,c1cc(CNC2CCCCC2)ccn1,C1CC(NCc2cc(O)ncc2)CCC1,0.29687813,0.29687813,1.0,1.0,37.48904750516765,0.29687813
477,N=C(NCc1ccccc1)Nc1cccnc1,c1(NC(=NC)NCc2cc(O)c(O)cc2)cnc(O)c(O)c1O,0.5132564,0.5132564,1.0,1.0,29.53931823109172,0.5132564
477,c1ccc(CNCc2cccnc2)cc1,n1cc(O)cc(CNCc2cc(CO)c(O)cc2O)c1O,0.28631103,0.28631103,1.0,1.0,37.93341833922175,0.28631103
477,c1ccc(NCc2ccncc2)cc1,c1cc(O)c([N+](=O)[O-])c(O)c1NCc1ccnc(O)c1O,0.41023692,0.41023692,1.0,1.0,33.15285663787334,0.41023692
489,O=C(Nc1cccnc1)c1ccns1,c1(O)c(C(=O)Nc2c(O)c(C#N)cnc2O)snc1O,0.4863815,0.4863815,1.0,1.0,30.473271956815083,0.4863815
489,O=C(Nc1cccnc1)c1cc[nH]c1,C(O)Cn1c(O)cc(C(=O)Nc2c(O)ncc(C#N)c2O)c1O,0.6030406,0.6030406,1.0,1.0,26.36799202579992,0.6030406
489,O=C(NN=Cc1ccccc1)c1ccncc1,N(NC(c1ccnc(O)c1O)=O)=Cc1c(O)cc(O)c(CO)c1,0.40975004,0.40975004,1.0,1.0,33.1703390518137,0.40975004
489,O=C(COc1ccccc1)Nc1cccnc1,c1c(O)ccc(O[C@@H](C(=O)Nc2c(O)nccc2)C)c1,0.53400004,0.53400004,1.0,1.0,28.81689167399055,0.53400004
489,c1ccncc1,c1cnc(O)c(O)c1CCNC,0.30913824,0.30913824,1.0,1.0,36.98476834161263,0.30913824
